Datetime,Open Interest
2022-11-30T00:00:00Z,387724814.2134
2022-11-29T00:00:00Z,387724814.2134
2022-11-28T00:00:00Z,387724814.2134
2022-11-27T00:00:00Z,387724814.2134
2022-11-26T00:00:00Z,387724814.2134
2022-11-25T00:00:00Z,387724814.2134
2022-11-24T00:00:00Z,387724814.2134
2022-11-23T00:00:00Z,387724814.2134
2022-11-22T00:00:00Z,387724814.2134
2022-11-21T00:00:00Z,387724814.2134
2022-11-20T00:00:00Z,387724814.2134
2022-11-19T00:00:00Z,387724814.2134
2022-11-18T00:00:00Z,387724814.2134
2022-11-17T00:00:00Z,387724814.2134
2022-11-16T00:00:00Z,387724814.2134
2022-11-15T00:00:00Z,387724814.2134
2022-11-14T00:00:00Z,387724814.2134
2022-11-13T00:00:00Z,387724814.2134
2022-11-12T00:00:00Z,387724814.2134
2022-11-11T00:00:00Z,391993729.5456
2022-11-10T00:00:00Z,535171112.1688
2022-11-09T00:00:00Z,562021468.5831
2022-11-08T00:00:00Z,570512830.8138
2022-11-07T00:00:00Z,958606654.3617
2022-11-06T00:00:00Z,1282853431.188
2022-11-05T00:00:00Z,1396551854.1369
2022-11-04T00:00:00Z,1347388648.734
2022-11-03T00:00:00Z,1134017010.6272
2022-11-02T00:00:00Z,1114585486.236
2022-11-01T00:00:00Z,1206648054.8941
2022-10-31T00:00:00Z,1174440843.5306
2022-10-30T00:00:00Z,1188806464.0609999
2022-10-29T00:00:00Z,1256523069.2283
2022-10-28T00:00:00Z,1233818829.0595999
2022-10-27T00:00:00Z,1198165200.4152
2022-10-26T00:00:00Z,1465955161.938
2022-10-25T00:00:00Z,1568582553.2975
2022-10-24T00:00:00Z,1577122772.6772
2022-10-23T00:00:00Z,1647683262.0214
2022-10-22T00:00:00Z,1585003476.0228
2022-10-21T00:00:00Z,1604166544.2095
2022-10-20T00:00:00Z,1576381231.376
2022-10-19T00:00:00Z,1606333877.8223999
2022-10-18T00:00:00Z,1616128844.3343
2022-10-17T00:00:00Z,1638967236.9213
2022-10-16T00:00:00Z,1565980200.432
2022-10-15T00:00:00Z,1576613393.73
2022-10-14T00:00:00Z,1556889587.2526
2022-10-13T00:00:00Z,1704934620.7110002
2022-10-12T00:00:00Z,1626262424.1699998
2022-10-11T00:00:00Z,1702364200.3392
2022-10-10T00:00:00Z,1627645016.928
2022-10-09T00:00:00Z,1556446591.5049999
2022-10-08T00:00:00Z,1515438037.8486998
2022-10-07T00:00:00Z,1494897709.3490002
2022-10-06T00:00:00Z,1481560477.5658
2022-10-05T00:00:00Z,1501310011.9875002
2022-10-04T00:00:00Z,1508571056.1548998
2022-10-03T00:00:00Z,1338710094.7440002
2022-10-02T00:00:00Z,1232908045.07
2022-10-01T00:00:00Z,1249150774.6845
2022-09-30T00:00:00Z,1224133269.4431
2022-09-29T00:00:00Z,1282026719.5760999
2022-09-28T00:00:00Z,1309623812.0128
2022-09-27T00:00:00Z,1219565515.2342
2022-09-26T00:00:00Z,1267362021.5275
2022-09-25T00:00:00Z,1132883847.1392
2022-09-24T00:00:00Z,1166951212.1
2022-09-23T00:00:00Z,1181881894.7885
2022-09-22T00:00:00Z,1136065953.979
2022-09-21T00:00:00Z,1035568192.8816
2022-09-20T00:00:00Z,1076121567.5079
2022-09-19T00:00:00Z,1096393967.0992
2022-09-18T00:00:00Z,1040398049.262
2022-09-17T00:00:00Z,1070020578.4432
2022-09-16T00:00:00Z,1028588685.3772
2022-09-15T00:00:00Z,1039105484.0595
2022-09-14T00:00:00Z,1141648411.62
2022-09-13T00:00:00Z,1186427333.6272
2022-09-12T00:00:00Z,1460024255.5158
2022-09-11T00:00:00Z,1436458874.5674999
2022-09-10T00:00:00Z,1405974371.8500001
2022-09-09T00:00:00Z,1358733561.6402001
2022-09-08T00:00:00Z,1134532484.1058002
2022-09-07T00:00:00Z,1164200259.9906
2022-09-06T00:00:00Z,1134704157.162
2022-09-05T00:00:00Z,1216164133.8067
2022-09-04T00:00:00Z,1210160862
2022-09-03T00:00:00Z,1218146936.9148
2022-09-02T00:00:00Z,1215575106.3209999
2022-09-01T00:00:00Z,1208776461.8306
2022-08-31T00:00:00Z,1196974740.834
2022-08-30T00:00:00Z,1255431943.6912
2022-08-29T00:00:00Z,1273233222.0416
2022-08-28T00:00:00Z,1252386234.6204
2022-08-27T00:00:00Z,1260122507.1045
2022-08-26T00:00:00Z,1201916872.761
2022-08-25T00:00:00Z,1276050938.316
2022-08-24T00:00:00Z,1281071928.1888
2022-08-23T00:00:00Z,1299027750.2524
2022-08-22T00:00:00Z,1281420670.0512
2022-08-21T00:00:00Z,1276787376.3744
2022-08-20T00:00:00Z,1256351718.384
2022-08-19T00:00:00Z,1232736427.9167001
2022-08-18T00:00:00Z,1327778936.021
2022-08-17T00:00:00Z,1324730625.2478
2022-08-16T00:00:00Z,1297322594.295
2022-08-15T00:00:00Z,1323544809.773
2022-08-14T00:00:00Z,1359679737.5532
2022-08-13T00:00:00Z,1373249522.3386998
2022-08-12T00:00:00Z,1344998772.216
2022-08-11T00:00:00Z,1328607588.16
2022-08-10T00:00:00Z,1386691763.7909
2022-08-09T00:00:00Z,1428831288.1
2022-08-08T00:00:00Z,1508130978.6829998
2022-08-07T00:00:00Z,1395265247.1424
2022-08-06T00:00:00Z,1365747707.4
2022-08-05T00:00:00Z,1385800219.4514
2022-08-04T00:00:00Z,1311414765.2148001
2022-08-03T00:00:00Z,1357699868.8395002
2022-08-02T00:00:00Z,1391470354.5767999
2022-08-01T00:00:00Z,1476090658.79
2022-07-31T00:00:00Z,1549996934.3978002
2022-07-30T00:00:00Z,1605067248.109
2022-07-29T00:00:00Z,1645263228.5869
2022-07-28T00:00:00Z,1752636903.3054
2022-07-27T00:00:00Z,1662745387.712
2022-07-26T00:00:00Z,1191394869.57
2022-07-25T00:00:00Z,1193985946.1235
2022-07-24T00:00:00Z,1364861178.2064
2022-07-23T00:00:00Z,1374002904.0309
2022-07-22T00:00:00Z,1427166382.9016
2022-07-21T00:00:00Z,1496089405.9160001
2022-07-20T00:00:00Z,1591416601.572
2022-07-19T00:00:00Z,1687797187.179
2022-07-18T00:00:00Z,1461348276.168
2022-07-17T00:00:00Z,1374572308.9057999
2022-07-16T00:00:00Z,1390252294.9120002
2022-07-15T00:00:00Z,1401101477.2888
2022-07-14T00:00:00Z,1381620179.55
2022-07-13T00:00:00Z,1280520508.44
2022-07-12T00:00:00Z,1095686150.3162
2022-07-11T00:00:00Z,1142409056.0547001
2022-07-10T00:00:00Z,1186648494.9825
2022-07-09T00:00:00Z,1224033493.152
2022-07-08T00:00:00Z,1329341358.5844
2022-07-07T00:00:00Z,1462827389.5175998
2022-07-06T00:00:00Z,1297602318.5226002
2022-07-05T00:00:00Z,1243020453.7599
2022-07-04T00:00:00Z,1210520548.9520001
2022-07-03T00:00:00Z,1099401176.276
2022-07-02T00:00:00Z,1070181913.32
2022-07-01T00:00:00Z,1040052995.6998999
2022-06-30T00:00:00Z,977492917.0048
2022-06-29T00:00:00Z,1053112233.061
2022-06-28T00:00:00Z,972869766.8312
2022-06-27T00:00:00Z,945898339.8642
2022-06-26T00:00:00Z,959450545.3829999
2022-06-25T00:00:00Z,979005830.49
2022-06-24T00:00:00Z,868008509.3325
2022-06-23T00:00:00Z,868136560.704
2022-06-22T00:00:00Z,838856229.6605
2022-06-21T00:00:00Z,880957600.2656001
2022-06-20T00:00:00Z,877023659.3328
2022-06-19T00:00:00Z,965144257.7617999
2022-06-18T00:00:00Z,957166055.6106
2022-06-17T00:00:00Z,1118092791.8204
2022-06-16T00:00:00Z,1144188388.2252002
2022-06-15T00:00:00Z,1389742699.0409
2022-06-14T00:00:00Z,1476489976.6967998
2022-06-13T00:00:00Z,1277651167.0521
2022-06-12T00:00:00Z,1760990696.9504
2022-06-11T00:00:00Z,1776267521.5479999
2022-06-10T00:00:00Z,1760790999.488
2022-06-09T00:00:00Z,1742037234.3178
2022-06-08T00:00:00Z,1742458505.4996
2022-06-07T00:00:00Z,2028917812.7182
2022-06-06T00:00:00Z,2173676737.3662
2022-06-05T00:00:00Z,1818092699.4668
2022-06-04T00:00:00Z,1772095806.9274
2022-06-03T00:00:00Z,1757779476.6066
2022-06-02T00:00:00Z,1812847256.642
2022-06-01T00:00:00Z,1686524091.0767999
2022-05-31T00:00:00Z,1938494076.285
2022-05-30T00:00:00Z,1890172214.904
2022-05-29T00:00:00Z,1670896515.2259998
2022-05-28T00:00:00Z,1574255262.0108001
2022-05-27T00:00:00Z,1545653573.1264
2022-05-26T00:00:00Z,1522787144.43
2022-05-25T00:00:00Z,1503519471.2021
2022-05-24T00:00:00Z,1525194828.4261
2022-05-23T00:00:00Z,1473850583.5034
2022-05-22T00:00:00Z,1595332801.884
2022-05-21T00:00:00Z,1448113885.3408
2022-05-20T00:00:00Z,1462120825.5846999
2022-05-19T00:00:00Z,1494127551.09
2022-05-18T00:00:00Z,1269133996.032
2022-05-17T00:00:00Z,1427762166.0716
2022-05-16T00:00:00Z,1402573738.6659
2022-05-15T00:00:00Z,1445268894.8805
2022-05-14T00:00:00Z,1327886940.3156
2022-05-13T00:00:00Z,1241468340.9354
2022-05-12T00:00:00Z,1177643340.2685
2022-05-11T00:00:00Z,1271902889.8674
2022-05-10T00:00:00Z,1137392087.1714
2022-05-09T00:00:00Z,1066409170.6122001
2022-05-08T00:00:00Z,1437312605.9993
2022-05-07T00:00:00Z,1534331984.1713
2022-05-06T00:00:00Z,1579173991.9301999
2022-05-05T00:00:00Z,1627056513.3548
2022-05-04T00:00:00Z,1654713734.7019
2022-05-03T00:00:00Z,1693408492.3469
2022-05-02T00:00:00Z,1615205187.48
2022-05-01T00:00:00Z,1683367913.4236999
2022-04-30T00:00:00Z,1611781710.0055
2022-04-29T00:00:00Z,1642987491.264
2022-04-28T00:00:00Z,1704234349.6038
2022-04-27T00:00:00Z,1737366752.0563
2022-04-26T00:00:00Z,1813839500.4345
2022-04-25T00:00:00Z,1811824145.308
2022-04-24T00:00:00Z,1759398551.6
2022-04-23T00:00:00Z,1783751737.1982
2022-04-22T00:00:00Z,1789683735.5156999
2022-04-21T00:00:00Z,1697046912.54
2022-04-20T00:00:00Z,1647859896.9432
2022-04-19T00:00:00Z,1636542218.0475
2022-04-18T00:00:00Z,1650669990.7075
2022-04-17T00:00:00Z,1679215822.1865
2022-04-16T00:00:00Z,1668845497.329
2022-04-15T00:00:00Z,1678368825.0535
2022-04-14T00:00:00Z,1643395175.9927
2022-04-13T00:00:00Z,1627463739.4271998
2022-04-12T00:00:00Z,1686518638.8469
2022-04-11T00:00:00Z,1620198877.0575001
2022-04-10T00:00:00Z,1712727932.622
2022-04-09T00:00:00Z,1685934201.5447998
2022-04-08T00:00:00Z,1667527609.9727
2022-04-07T00:00:00Z,1698495305.858
2022-04-06T00:00:00Z,1665284109.4896002
2022-04-05T00:00:00Z,1827585679.8576
2022-04-04T00:00:00Z,1898927558.4181
2022-04-03T00:00:00Z,1824641249.9672
2022-04-02T00:00:00Z,1816254073.678
2022-04-01T00:00:00Z,1845613928.7244
2022-03-31T00:00:00Z,1885372878.959
2022-03-30T00:00:00Z,2037350867.6454
2022-03-29T00:00:00Z,2140910790.0041997
2022-03-28T00:00:00Z,2073349062.86
2022-03-27T00:00:00Z,2233235180.6709
2022-03-26T00:00:00Z,2122327534.7484002
2022-03-25T00:00:00Z,2113099705.3968
2022-03-24T00:00:00Z,2137797133.8072
2022-03-23T00:00:00Z,1814855834.4598002
2022-03-22T00:00:00Z,1830979301.0064
2022-03-21T00:00:00Z,1708027313.0414002
2022-03-20T00:00:00Z,1701294372.3061001
2022-03-19T00:00:00Z,1775493404.6808
2022-03-18T00:00:00Z,1813407791.433
2022-03-17T00:00:00Z,1752937995.4092002
2022-03-16T00:00:00Z,1788586801.426
2022-03-15T00:00:00Z,1694000891.7973998
2022-03-14T00:00:00Z,1628052279.5808
2022-03-13T00:00:00Z,1489470550.6968
2022-03-12T00:00:00Z,1487011228.9789
2022-03-11T00:00:00Z,1436848271.8524
2022-03-10T00:00:00Z,1424238517.9797
2022-03-09T00:00:00Z,1744304702.8344
2022-03-08T00:00:00Z,1379749204.305
2022-03-07T00:00:00Z,1280079161.9035
2022-03-06T00:00:00Z,1344945673.8437002
2022-03-05T00:00:00Z,1400008273.334
2022-03-04T00:00:00Z,1397270704.2567
2022-03-03T00:00:00Z,1677944141.4589
2022-03-02T00:00:00Z,1808480388.91
2022-03-01T00:00:00Z,1906321185.7856
2022-02-28T00:00:00Z,1764894268.3112998
2022-02-27T00:00:00Z,1376654483.5935001
2022-02-26T00:00:00Z,1425922757.6724
2022-02-25T00:00:00Z,1444926291.9524
2022-02-24T00:00:00Z,1379788374.1332002
2022-02-23T00:00:00Z,1476501430.3096
2022-02-22T00:00:00Z,1524369974.2854002
2022-02-21T00:00:00Z,1506167673.1639001
2022-02-20T00:00:00Z,1570306817.332
2022-02-19T00:00:00Z,1614481482.2305
2022-02-18T00:00:00Z,1628646677.5615
2022-02-17T00:00:00Z,1667930395.6805
2022-02-16T00:00:00Z,2013933180.7511
2022-02-15T00:00:00Z,2188839998.3208003
2022-02-14T00:00:00Z,1964345990.22
2022-02-13T00:00:00Z,1856831339.6273
2022-02-12T00:00:00Z,1821382697.7143998
2022-02-11T00:00:00Z,1848006070.2432
2022-02-10T00:00:00Z,1865157588.5367
2022-02-09T00:00:00Z,1954349205.2740002
2022-02-08T00:00:00Z,2120224055.6862001
2022-02-07T00:00:00Z,2073371799.9798
2022-02-06T00:00:00Z,1983759751.2538
2022-02-05T00:00:00Z,1874926599.546
2022-02-04T00:00:00Z,1921275715.84
2022-02-03T00:00:00Z,1568948249.8053
2022-02-02T00:00:00Z,1565364766.4709
2022-02-01T00:00:00Z,1722510406.4431999
2022-01-31T00:00:00Z,1765692181.0015
2022-01-30T00:00:00Z,1566078335.8506
2022-01-29T00:00:00Z,1569318883.6908002
2022-01-28T00:00:00Z,1662798049.2546
2022-01-27T00:00:00Z,1675034294.1276
2022-01-26T00:00:00Z,1659277601.174
2022-01-25T00:00:00Z,1737080399.2122
2022-01-24T00:00:00Z,1657870279.2141001
2022-01-23T00:00:00Z,1626270220.309
2022-01-22T00:00:00Z,1521706979.5281
2022-01-21T00:00:00Z,1587606700.7303998
2022-01-20T00:00:00Z,1994306285.6318
2022-01-19T00:00:00Z,2040658025.3315
2022-01-18T00:00:00Z,2096801012.3081
2022-01-17T00:00:00Z,2079590134.8552
2022-01-16T00:00:00Z,2138054605.8536
2022-01-15T00:00:00Z,2157049316.434
2022-01-14T00:00:00Z,2153156618.532
2022-01-13T00:00:00Z,2136134080.297
2022-01-12T00:00:00Z,2253625451.5918
2022-01-11T00:00:00Z,2156559941.7285
2022-01-10T00:00:00Z,2116573279.4392
2022-01-09T00:00:00Z,2253308415.8688
2022-01-08T00:00:00Z,2229377152.8168
2022-01-07T00:00:00Z,2278989991.1696
2022-01-06T00:00:00Z,2373261270.5208
2022-01-05T00:00:00Z,2339389287.4077
2022-01-04T00:00:00Z,2479125469.2390003
2022-01-03T00:00:00Z,2410449867.6316
2022-01-02T00:00:00Z,2392731170.3292003
2022-01-01T00:00:00Z,2438041159.9629
2021-12-31T00:00:00Z,2385134867.7711
2021-12-30T00:00:00Z,2488861971.519
2021-12-29T00:00:00Z,2457631316.0492997
2021-12-28T00:00:00Z,2416198009.1788
2021-12-27T00:00:00Z,2562947987.4582
2021-12-26T00:00:00Z,2580574368.372
2021-12-25T00:00:00Z,2527309116.7191
2021-12-24T00:00:00Z,2559661074.834
2021-12-23T00:00:00Z,2516773612.65
2021-12-22T00:00:00Z,2354686395.2864
2021-12-21T00:00:00Z,2476375156.4928
2021-12-20T00:00:00Z,2324564523.6474
2021-12-19T00:00:00Z,2309574325.9392
2021-12-18T00:00:00Z,2314328148.63
2021-12-17T00:00:00Z,2267417726.907
2021-12-16T00:00:00Z,2483658376.1346
2021-12-15T00:00:00Z,2564046056.8008
2021-12-14T00:00:00Z,2567644002.7739997
2021-12-13T00:00:00Z,2446207551.04
2021-12-12T00:00:00Z,2675385317.5671997
2021-12-11T00:00:00Z,2520605462.8068004
2021-12-10T00:00:00Z,2347963698.421
2021-12-09T00:00:00Z,2418325273.0656
2021-12-08T00:00:00Z,2606224294.92
2021-12-07T00:00:00Z,2590021064.696
2021-12-06T00:00:00Z,2545827585.8185
2021-12-05T00:00:00Z,2196163594.0846
2021-12-04T00:00:00Z,2251384798.9908
2021-12-03T00:00:00Z,2274958921.197
2021-12-02T00:00:00Z,2358194724.3602
2021-12-01T00:00:00Z,2406756587.5584
2021-11-30T00:00:00Z,2404236128.4
2021-11-29T00:00:00Z,2479078712.2461996
2021-11-28T00:00:00Z,2489760234.3165
2021-11-27T00:00:00Z,2416035384.7873
2021-11-26T00:00:00Z,2446350126.4125
2021-11-25T00:00:00Z,2662779521.4864
2021-11-24T00:00:00Z,2591487887.6978
2021-11-23T00:00:00Z,2549116073.1419997
2021-11-22T00:00:00Z,2589927192.786
2021-11-21T00:00:00Z,2712662111.3502
2021-11-20T00:00:00Z,2745143947.8924
2021-11-19T00:00:00Z,2704152417.6498003
2021-11-18T00:00:00Z,2799165301.896
2021-11-17T00:00:00Z,2909179349.6751
2021-11-16T00:00:00Z,2845639385.8176
2021-11-15T00:00:00Z,2946876187.2186003
2021-11-14T00:00:00Z,2979050869.632
2021-11-13T00:00:00Z,2829040310.5104003
2021-11-12T00:00:00Z,2758311671.9007
2021-11-11T00:00:00Z,2851349343.5616
2021-11-10T00:00:00Z,2923631751.69
2021-11-09T00:00:00Z,3057636355.3956
2021-11-08T00:00:00Z,3106647401.485
2021-11-07T00:00:00Z,2875236933.5997996
2021-11-06T00:00:00Z,2778273252.018
2021-11-05T00:00:00Z,2764707115.2672
2021-11-04T00:00:00Z,2849672570.472
2021-11-03T00:00:00Z,2945160521.2448
2021-11-02T00:00:00Z,2914256400.942
2021-11-01T00:00:00Z,2813508446.3531
2021-10-31T00:00:00Z,2922464373.7752
2021-10-30T00:00:00Z,2911810055.2089996
2021-10-29T00:00:00Z,2872788064.4464
2021-10-28T00:00:00Z,2798810038.8919997
2021-10-27T00:00:00Z,2736489929.8893
2021-10-26T00:00:00Z,2922805702.2875
2021-10-25T00:00:00Z,2954320346.3357997
2021-10-24T00:00:00Z,2902397454.656
2021-10-23T00:00:00Z,2884698238.9775
2021-10-22T00:00:00Z,2924585687.184
2021-10-21T00:00:00Z,3103766141.7692
2021-10-20T00:00:00Z,3300187770.8186
2021-10-19T00:00:00Z,3186356126.7327003
2021-10-18T00:00:00Z,2910820916.855
2021-10-17T00:00:00Z,2903477821.4420004
2021-10-16T00:00:00Z,2892604453.2555003
2021-10-15T00:00:00Z,2930321257.05
2021-10-14T00:00:00Z,2644266627.9952
2021-10-13T00:00:00Z,2614131822.0983
2021-10-12T00:00:00Z,2559639528.2086997
2021-10-11T00:00:00Z,2566214094.3912
2021-10-10T00:00:00Z,2353604831.799
2021-10-09T00:00:00Z,2314583856.352
2021-10-08T00:00:00Z,2259235466.3624
2021-10-07T00:00:00Z,2301779495.4368
2021-10-06T00:00:00Z,2295513930.426
2021-10-05T00:00:00Z,2130356951.0960002
2021-10-04T00:00:00Z,1890791210.225
2021-10-03T00:00:00Z,1799323944.8462
2021-10-02T00:00:00Z,1795130813.9219003
2021-10-01T00:00:00Z,1797843603.6862001
2021-09-30T00:00:00Z,1612620382.0701
2021-09-29T00:00:00Z,1551401194.8098
2021-09-28T00:00:00Z,1525870578.267
2021-09-27T00:00:00Z,1580752564.3035998
2021-09-26T00:00:00Z,1572621756.2691998
2021-09-25T00:00:00Z,1589916745.9469998
2021-09-24T00:00:00Z,1617965444.0723002
2021-09-23T00:00:00Z,1743243445.6557999
2021-09-22T00:00:00Z,1650139764.4499
2021-09-21T00:00:00Z,1515378131.3847
2021-09-20T00:00:00Z,1720235791.6025
2021-09-19T00:00:00Z,2018162018.2247999
2021-09-18T00:00:00Z,2019212468.9072
2021-09-17T00:00:00Z,1976893206.9670002
2021-09-16T00:00:00Z,1974587779.9956
2021-09-15T00:00:00Z,2101339104.2754
2021-09-14T00:00:00Z,1947228338.7120001
2021-09-13T00:00:00Z,1741953659.8382
2021-09-12T00:00:00Z,1725394417.4582
2021-09-11T00:00:00Z,1690391271.0016
2021-09-10T00:00:00Z,1697497647.4152002
2021-09-09T00:00:00Z,1839262827.7752
2021-09-08T00:00:00Z,1761743440.2040002
2021-09-07T00:00:00Z,1839296684.784
2021-09-06T00:00:00Z,2444505384.2556
2021-09-05T00:00:00Z,2347851112.2615004
2021-09-04T00:00:00Z,2159970310.7892003
2021-09-03T00:00:00Z,2134706788.7175999
2021-09-02T00:00:00Z,2077780204.8300002
2021-09-01T00:00:00Z,1983095650.7826
2021-08-31T00:00:00Z,1842619168.5175998
2021-08-30T00:00:00Z,1802498178.273
2021-08-29T00:00:00Z,1941161374.0196998
2021-08-28T00:00:00Z,1911338700.9320002
